GUID,NetVolume (m³),NetWeight (kg),OuterSurfaceArea (mm²),Area (mm²),Volume (m³),Area per tons (mm²),Net surface area (mm²),Volume (m³).1,Weight (kg),CenterOfGravityX (mm),CenterOfGravityZ (mm),CenterOfGravityY (mm),Height (mm),Length (mm),Width (mm),AnomalyFlag,Scores
0ocwu7e4b10PYUIMLydDlF,5.12000024414e-05,0.0,0.0,15399.394469769795,5.12000024414e-05,38315000.0,15000.0,0.0,0.4,2837.4999994410687,18619.999951938946,2696.8333158558016,80.0,100.0,8,1,0.1843389004023317
3QwOFm1brEEhg4nXQW_aAf,5.12000024414e-05,0.0,0.0,15399.394469769795,5.12000024414e-05,38315000.0,15000.0,0.0,0.4,1629.499999993511,18620.00000249405,1770.1666683042583,80.0,100.0,8,1,0.1841099820995622
1kqNs$RQXBrODXs99Qucqb,5.12000024414e-05,0.0,0.0,15399.394469769795,5.12000024414e-05,38315000.0,15000.0,0.0,0.4,3927.0517465920016,6037.75597351393,3786.3881343040766,80.0,100.0,8,1,0.1328593995816726
1p1vJshTHFu8zflNEXM0rR,5.12000024414e-05,0.0,0.0,15399.394469769795,5.12000024414e-05,38315000.0,15000.0,0.0,0.4,136.14866385727316,-11.850425985304328,-4.527444255020469,80.0,100.0,8,1,0.1066063090150873
3avLKnre136wrm3YZrLXbp,5.12000024414e-05,0.0,0.0,15399.394469769795,5.12000024414e-05,38315000.0,15000.0,0.0,0.4,277.0790837203372,3117.139046620768,417.75263638215887,80.0,100.0,8,1,0.1288916137021766
3AvQsyQ3D0MehlKaWsssAl,5.12000024414e-05,0.0,0.0,15399.394469769795,5.12000024414e-05,38315000.0,15000.0,0.0,0.4,4189.920969290283,3117.139046620768,4049.247364718288,80.0,100.0,8,1,0.1234418384591304
3Cxsn03tT5HPIXUep6cfDg,5.12000024414e-05,0.0,0.0,15399.394469769795,5.12000024414e-05,38315000.0,15000.0,0.0,0.4,1075.3394582516971,11988.154906916703,1216.1480162409937,80.0,100.0,8,1,0.1655825007610727
0hxnmNCUP5Kv7XSEFJtnyf,0.0001603318218257,0.0,0.0,57367.07079155748,0.0001603318218257,45580000.0,57000.00000000001,0.0,1.26,-449.7403790425798,23475.343662122887,2089.4610819448703,179.7,180.3,6,1,0.1443561205821713
2mjL8aWUr2GAlOwgpIJxig,0.0001603318218257,0.0,0.0,57367.07079155748,0.0001603318218257,45580000.0,57000.00000000001,0.0,1.26,4916.740379038023,19475.343662130384,2089.4610819448703,179.7,180.3,6,1,0.1365478521146518
2QkRsYHJbAD8HhScNy12Bn,0.0001603318218257,0.0,0.0,57367.07079155748,0.0001603318218257,45580000.0,57000.00000000001,0.0,1.26,-449.7403790425798,23475.343662122887,2377.5569296194662,179.7,180.3,6,1,0.1449079692264042
16KGaHC0DEEuLrKpbfeWYb,0.0001603318218257,0.0,0.0,57367.07079155748,0.0001603318218257,45580000.0,57000.00000000001,0.0,1.26,-449.7403790425798,19475.343662130384,2089.4610819448703,179.7,180.3,6,1,0.1450891834283992
1HpYTjtfD8bAyGRxmae8lW,0.0001603318218257,0.0,0.0,57367.07079155748,0.0001603318218257,45580000.0,57000.00000000001,0.0,1.26,4916.740379038023,19475.343662130384,2377.5569296194662,179.7,180.3,6,1,0.1375296375246058
0zxkqP0XP5WQdAiSwEzEMS,0.0001603318218257,0.0,0.0,57367.07079155748,0.0001603318218257,45580000.0,57000.00000000001,0.0,1.26,-449.7403790425798,19475.343662130384,2377.5569296194662,179.7,180.3,6,1,0.1464104028193693
1UHgCHLmzB5xF9daoQ8RUf,0.0002521271506808,0.0,0.0,88963.59536723192,0.0002521271506808,44949000.0,88963.59536723192,0.0,1.98,3811.288224042201,7225.316270049744,2233.519947961025,200.1,210.0,6,1,0.1367466886871379
2zH7gsF1n28BPd70Q792hE,0.0002521271506808,0.0,0.0,88963.59536723192,0.0002521271506808,44949000.0,88963.59536723192,0.0,1.98,2233.519947961025,7225.316270049744,655.7117759155603,200.1,210.0,6,1,0.1408368424642734
0NtrDsiFjDyBlrgx2xaIDP,0.0002521271506808,0.0,0.0,88963.59536723192,0.0002521271506808,44949000.0,88963.59536723192,0.0,1.98,655.7117759155603,7225.316270049744,2233.441722046017,200.1,210.0,6,1,0.1460394997031279
0wqyHub652SReqnkCqcXKS,0.0002521271506808,0.0,0.0,88963.59536723192,0.0002521271506808,44949000.0,88963.59536723192,0.0,1.98,2233.441722046017,7225.316270049744,3811.288224042201,200.1,210.0,6,1,0.1301966412731735
30i7gImwz41x7lCcQfHd$Y,4.8493644405e-06,0.0,0.0,1705.7641445262573,4.8493644405e-06,44809000.0,2000.0,0.0,0.04,2233.519947961025,20929.94413122809,1636.0069443959303,24.0,24.0,11,1,0.180286254032118
2PNOu6CAn0hQQDAqbzpYjx,4.8493644405e-06,0.0,0.0,1705.7641445262573,4.8493644405e-06,44809000.0,2000.0,0.0,0.04,2233.980169454794,23904.470761955603,2829.5923448383496,24.0,24.0,11,1,0.1788623536505574
28Z87SiYz3wg_szHrSMuWJ,4.8493644405e-06,0.0,0.0,1705.7641445262573,4.8493644405e-06,44809000.0,2000.0,0.0,0.04,2233.441722046017,20930.02333895296,2830.9930556045497,24.0,24.0,11,1,0.1802970057094004
3cA0fhz6n9gwnjAi0U0ytq,4.8493644405e-06,0.0,0.0,1705.7641445262573,4.8493644405e-06,44809000.0,2000.0,0.0,0.04,2233.715956333692,19904.96021042696,2830.9930556045497,24.0,24.0,11,1,0.1839916649353898
3HWCRCptTEhfkJi3ylJ6Mx,4.8493644405e-06,0.0,0.0,1705.7641445262573,4.8493644405e-06,44809000.0,2000.0,0.0,0.04,2233.519947961025,19904.96021042696,1636.0069443959303,24.0,24.0,11,1,0.1842566639095676
1QBsaj3LHA5gMx0cmSoSaA,4.8493644405e-06,0.0,0.0,1705.7641445262573,4.8493644405e-06,44809000.0,2000.0,0.0,0.04,2233.441722046017,23904.991975202407,1637.4898795721608,24.0,24.0,11,1,0.1785639496834939
23wBWonR90fQwjKpp$Zn6l,7.21913339561e-05,0.566701971555954,26706.966884631274,26706.966884631274,7.21913339561e-05,47127000.00000001,27000.0,0.0,0.5700000000000001,2233.441722046017,7242.296625825538,710.3202232375382,120.0,100.5,6,1,0.1443189733880654
0ce6mcjwb80wybPnHcBz0K,7.21913339561e-05,0.566701971555954,26706.966884631274,26706.966884631274,7.21913339561e-05,47127000.00000001,27000.0,0.0,0.5700000000000001,2233.519947961025,7242.296625825538,3756.679776788671,120.0,100.5,6,1,0.1409805866433947
1jG1w3moz41fZ5ldyB8vXg,7.21913339561e-05,0.566701971555954,26706.966884631274,26706.966884631274,7.21913339561e-05,47127000.00000001,27000.0,0.0,0.5700000000000001,3756.679776788671,7242.296625825538,2233.441722046017,120.0,100.5,6,1,0.1509167678939724
0Pwb5BacDByfoVyr89gYX8,7.21913339561e-05,0.566701971555954,26706.966884631274,26706.966884631274,7.21913339561e-05,47127000.00000001,27000.0,0.0,0.5700000000000001,710.3202232375382,7242.296625825538,2233.519947961025,120.0,100.5,6,1,0.1550674771778262
13yrmFGWj8SQt2YkAqN8$v,0.00013376,0.0,0.0,38388.95756110735,0.00013376,36560000.00000001,38000.0,0.0,1.05,1638.9376875117468,23420.72169059181,1745.329530906739,80.0,262.0,8,1,0.1748367300412995
1agqHuApLEzhn9TTndIEA9,0.00013376,0.0,0.0,38388.95756110735,0.00013376,36560000.00000001,38000.0,0.0,1.05,2829.5923448383496,23420.72169059181,1746.7395309067388,80.0,262.0,8,1,0.1760644707555531
0UK4Hck9LEShFLIWnbPR7F,0.0003528001538087,0.0,0.0,123480.0523682104,0.0003528001538087,44586000.0,123000.0,0.0,2.77,2233.441722046017,1229.3682082646048,4350.896573605234,210.0,280.0,6,1,0.0921671809745506
2DDCPijOf10AXwocUOYSh7,0.0003528001538087,0.0,0.0,123480.0523682104,0.0003528001538087,44586000.0,123000.0,0.0,2.77,4350.896573605234,1229.3682082646048,2233.519947961025,210.0,280.0,6,1,0.0942290896463454
28S_rxGVz71BSUx96fBqcS,0.0003528001538087,0.0,0.0,123480.0523682104,0.0003528001538087,44586000.0,123000.0,0.0,2.77,2233.519947961025,1229.3682082646048,116.10342745889012,210.0,280.0,6,1,0.098322615361959
2ZU2kCwOz80w7$Jq0mfKW3,0.0003528001538087,0.0,0.0,123480.0523682104,0.0003528001538087,44586000.0,123000.0,0.0,2.77,116.10342745889012,1229.3682082646048,2233.441722046017,210.0,280.0,6,1,0.1076035786387556
0R3puD8vf0PhpWkGlAF4IJ,4.15999999999e-05,0.0,0.0,13120.0,4.15999999999e-05,40176000.00000001,13000.000000000002,0.0,0.3299999999999999,1637.5069836451069,22385.0000000017,2733.49810864689,40.0,130.0,8,1,0.1915986708134751
3KNDDJkmP13RBaA6luHnWN,4.15999999999e-05,0.0,0.0,13120.0,4.15999999999e-05,40176000.00000001,13000.000000000002,0.0,0.3299999999999999,1637.5069836451069,22385.0000000017,1733.50189135311,40.0,130.0,8,1,0.1955395180663295
3O5cWpm_PDRP8FcIOeXxAQ,4.15999999999e-05,0.0,0.0,13120.0,4.15999999999e-05,40176000.00000001,13000.000000000002,0.0,0.3299999999999999,2733.50189147853,21414.9999999615,1637.4898795721608,40.0,130.0,8,1,0.1951472080118913
0Rgh4Slnz5jPUUZXZiKfT_,4.15999999999e-05,0.0,0.0,13120.0,4.15999999999e-05,40176000.00000001,13000.000000000002,0.0,0.3299999999999999,1733.50189135311,21415.0000000001,1637.4898795721608,40.0,130.0,8,1,0.1929284837561065
2dE3unJqX3CgPqR7UrWNfx,4.15999999999e-05,0.0,0.0,13120.0,4.15999999999e-05,40176000.00000001,13000.000000000002,0.0,0.3299999999999999,1637.5069836451069,21415.0000000001,1733.50189135311,40.0,130.0,8,1,0.1946739369977828
14lzUZNQz8Pf3cq$7dM5EE,4.15999999999e-05,0.0,0.0,13120.0,4.15999999999e-05,40176000.00000001,13000.000000000002,0.0,0.3299999999999999,1637.5069836451069,21415.0000000001,2733.50189147853,40.0,130.0,8,1,0.1907245285139768
14nCp_P2bByuPHW8UTWNjl,4.15999999999e-05,0.0,0.0,13120.0,4.15999999999e-05,40176000.00000001,13000.000000000002,0.0,0.3299999999999999,2829.492967041343,21415.0000000001,1733.50189135311,40.0,130.0,8,1,0.1965016752114762
3iFiA0ljjFEBpC5H6bmlWJ,4.15999999999e-05,0.0,0.0,13120.0,4.15999999999e-05,40176000.00000001,13000.000000000002,0.0,0.3299999999999999,2829.492967041343,21415.0000000001,2733.50189147853,40.0,130.0,8,1,0.1942157527895212
0jKed6dWz7oAxLj1Jke$il,4.15999999999e-05,0.0,0.0,13120.0,4.15999999999e-05,40176000.00000001,13000.000000000002,0.0,0.3299999999999999,1733.4183584051343,22385.0000000017,2829.492967041343,40.0,130.0,8,1,0.1927045713626931
12$L0DC252iAi9AnaAb4rQ,4.15999999999e-05,0.0,0.0,13120.0,4.15999999999e-05,40176000.00000001,13000.000000000002,0.0,0.3299999999999999,1733.4183584051343,21415.0000000001,2829.492967041343,40.0,130.0,8,1,0.1915606536620452
2uwVoKQ6jA8OTF0Vse43Qo,4.15999999999e-05,0.0,0.0,13120.0,4.15999999999e-05,40176000.00000001,13000.000000000002,0.0,0.3299999999999999,2733.49810864689,22384.999999966298,1637.5069836451069,40.0,130.0,8,1,0.1954728817940792
3_rhGZ$Kb0jxfRMTymlLct,4.15999999999e-05,0.0,0.0,13120.0,4.15999999999e-05,40176000.00000001,13000.000000000002,0.0,0.3299999999999999,2829.492967041343,22385.0000000017,1733.50189135311,40.0,130.0,8,1,0.1970948594507401
1Y_6Q6uebFxwCHSAi7Y1mi,4.15999999999e-05,0.0,0.0,13120.0,4.15999999999e-05,40176000.00000001,13000.000000000002,0.0,0.3299999999999999,1733.4183584051343,22385.0000000017,1637.5069836451069,40.0,130.0,8,1,0.1932559692854431
2K255N5gnCrgtZ9mxLllUl,4.15999999999e-05,0.0,0.0,13120.0,4.15999999999e-05,40176000.00000001,13000.000000000002,0.0,0.3299999999999999,2829.492967041343,22385.0000000017,2733.50189147853,40.0,130.0,8,1,0.1950823270753664
18b7nIBgnEfvQ_1ocyAxLK,4.15999999999e-05,0.0,0.0,13120.0,4.15999999999e-05,40176000.00000001,13000.000000000002,0.0,0.3299999999999999,2733.49810864689,21414.9999999615,2829.492967041343,40.0,130.0,8,1,0.1948208466627742
0kzK1HQEX5fx4FmjNfUN1k,4.15999999999e-05,0.0,0.0,13120.0,4.15999999999e-05,40176000.00000001,13000.000000000002,0.0,0.3299999999999999,2733.49810864689,22384.999999966298,2829.492967041343,40.0,130.0,8,1,0.1956861092715879
2XNI$GMkf1O9ppGaNGwO$5,0.0002898017366722,0.0,0.0,101880.59408809931,0.0002898017366722,44784000.0,102000.0,0.0,2.27,2233.519947961025,4225.647023038273,4081.991909808094,210.0,230.0,6,1,0.1294459125120235
2CrwwnJ_X3r89aZC5FCAVa,0.0002898017366722,0.0,0.0,101880.59408809931,0.0002898017366722,44784000.0,102000.0,0.0,2.27,2233.441722046017,4225.647023038273,385.0080901398672,210.0,230.0,6,1,0.1365071378994096
0K5ggBKTr4GA7eaPkjv1nI,0.0002898017366722,0.0,0.0,101880.59408809931,0.0002898017366722,44784000.0,102000.0,0.0,2.27,385.0080901398672,4225.647023038273,2233.519947961025,210.0,230.0,6,1,0.138988834221474
2_YOZjuOP5uOPymsKbXlhh,0.0002898017366722,0.0,0.0,101880.59408809931,0.0002898017366722,44784000.0,102000.0,0.0,2.27,4081.991909808094,4225.647023038273,2233.441722046017,210.0,230.0,6,1,0.1366268130556324
2THB1AKgH1XAkqlAqriWtH,0.00013695756071,0.0,0.0,39200.99711798136,0.00013695756071,36504000.0,39000.0,0.0,1.07,2719.8918711043743,23423.62573096164,1637.4898795721608,80.0,265.0,8,1,0.1786806772470856
2mzqIk$1r8$v0N78N$oHtF,0.00013695756071,0.0,0.0,39200.99711798136,0.00013695756071,36504000.0,39000.0,0.0,1.07,2719.8918711043743,23423.62573096164,2829.5923448383496,80.0,265.0,8,1,0.1788660374732658
3SB3qB9Sz6VeE7Umry6fLz,0.0003199961884871,0.0,0.0,87999.02806427969,0.0003199961884871,35032000.00000001,87999.02806427969,0.0,2.51,2837.4999994410687,18519.9991623852,2783.500103527003,100.0,400.0,8,1,0.1775109985040501
0YJ$wZb8z2mgODEUPIbPJw,0.0003199961884871,0.0,0.0,87999.02806427969,0.0003199961884871,35032000.00000001,87999.02806427969,0.0,2.51,1629.499999993511,18519.9991623852,1683.4998991450775,100.0,400.0,8,1,0.1830184045314005
25DkjCbtj1tPdVch9YTBvY,0.0003199961884871,0.0,0.0,87999.02806427969,0.0003199961884871,35032000.00000001,87999.02806427969,0.0,2.51,2837.4999994410687,18519.9991623852,1683.5001035270022,100.0,400.0,8,1,0.1818919475265971
250cY9h3zFzhlefE54XZOU,0.0003199961884871,0.0,0.0,87999.02806427969,0.0003199961884871,35032000.00000001,87999.02806427969,0.0,2.51,1629.5,18519.9991623852,2783.4994019270384,100.0,400.0,8,1,0.1778686896319587
13g3Gh6jT6i8JSFsT330mR,7.99999999999e-05,0.0,0.0,24639.999999975127,7.99999999999e-05,39236000.00000001,25000.000000000004,0.0,0.63,1637.5069836451069,20383.00000000315,2733.50189147853,40.0,250.0,8,1,0.1803010788225243
15O2m3duTBteUY_zG$3da1,7.99999999999e-05,0.0,0.0,24639.999999975127,7.99999999999e-05,39236000.00000001,25000.000000000004,0.0,0.63,2829.492967041343,20383.00000000315,1733.50189135311,40.0,250.0,8,1,0.1869739256547926
2wURpYelHCcuyov0JYTaAQ,7.99999999999e-05,0.0,0.0,24639.999999975127,7.99999999999e-05,39236000.00000001,25000.000000000004,0.0,0.63,1637.5069836451069,20383.00000000315,1733.50189135311,40.0,250.0,8,1,0.1840235955331444
2_xmI_IbX1xPBA3eeiRf7l,7.99999999999e-05,0.0,0.0,24639.999999975127,7.99999999999e-05,39236000.00000001,25000.000000000004,0.0,0.63,2829.492967041343,20383.00000000315,2733.50189147853,40.0,250.0,8,1,0.1852859036457592
3pHoszDPf09Qt5cmzYwqF0,3.5268104668e-06,0.0,0.0,1481.0199704601405,3.5268104668e-06,53497000.0,1000.0,0.0,0.03,2233.441722046017,9526.75888230669,3605.2058431254577,24.0,24.0,8,1,0.1651700463802364
0ohzyfUurDL9NTyskw$Ii$,3.5268104668e-06,0.0,0.0,1481.0199704601405,3.5268104668e-06,53497000.0,1000.0,0.0,0.03,995.7067742711192,11013.598917059291,2233.37352568765,24.0,24.0,8,1,0.1860011467321342
0lk5ITqeL2Ff5j7gY7ey8T,3.5268104668e-06,0.0,0.0,1481.0199704601405,3.5268104668e-06,53497000.0,1000.0,0.0,0.03,2233.37352568765,11013.598917059291,3471.293225696588,24.0,24.0,8,1,0.1711465821672068
21FU_pbsb86B56Qbe4OarS,3.5268104668e-06,0.0,0.0,1481.0199704601405,3.5268104668e-06,53497000.0,1000.0,0.0,0.03,3605.2058431254577,9526.75888230669,2233.519947961025,24.0,24.0,8,1,0.1811551399118542
2dFyMIwAX8IA7oCkDqH_2a,3.5268104668e-06,0.0,0.0,1481.0199704601405,3.5268104668e-06,53497000.0,1000.0,0.0,0.03,2233.519947961025,9526.75888230669,861.7941568278894,24.0,24.0,8,1,0.1669296306414884
0RsJz0SO53GRo7ZUR0NY7t,3.5268104668e-06,0.0,0.0,1481.0199704601405,3.5268104668e-06,53497000.0,1000.0,0.0,0.03,2233.6277641273978,11013.598917059291,995.7067742711192,24.0,24.0,8,1,0.1704340693477675
1sFnFf$ab4PBTrD7OO3C_U,3.5268104668e-06,0.0,0.0,1481.0199704601405,3.5268104668e-06,53497000.0,1000.0,0.0,0.03,861.7941568278894,9526.75888230669,2233.441722046017,24.0,24.0,8,1,0.178114465821001
1cBFci7Xr8DegfNxHS6DSw,3.5268104668e-06,0.0,0.0,1481.0199704601405,3.5268104668e-06,53497000.0,1000.0,0.0,0.03,3471.293225696588,11013.598917059291,2233.6277641273978,24.0,24.0,8,1,0.185153872721414
0KPDpnef56UwwBsbvr2hy5,1.64985240975e-05,0.0,0.0,7056.263952928822,1.64985240975e-05,54483000.0,7000.000000000001,0.0,0.13,3956.391709300312,19403.001072019164,2572.444620037616,50.0,110.0,6,1,0.1629470328729857
33Ct7kStX5e8acvj7JfwkI,1.64985240975e-05,0.0,0.0,7056.263952928822,1.64985240975e-05,54483000.0,7000.000000000001,0.0,0.13,510.6082906996824,19403.001072019164,2572.444620037616,50.0,110.0,6,1,0.1616912857350396
2W29w0DJDFbgStQOcjcihV,1.64985240975e-05,0.0,0.0,7056.263952928822,1.64985240975e-05,54483000.0,7000.000000000001,0.0,0.13,510.6082906996824,23403.00107201932,2572.444620037616,50.0,110.0,6,1,0.1617345970559449
3TgApr4x11w87JhJDbTthc,1.09513713207e-05,0.0,0.0,4718.4908537401125,1.09513713207e-05,54886000.0,5000.0,0.0,0.09,4445.981920133948,19403.001072019164,2001.7763980772345,45.2,60.0,6,1,0.1593255232755712
2EZb7srIH4yAbQzeWrM$ER,1.09513713207e-05,0.0,0.0,4718.4908537401125,1.09513713207e-05,54886000.0,5000.0,0.0,0.09,21.018079856029708,19403.001072019164,2001.7763980772345,45.2,60.0,6,1,0.1654151121965555
0iSBt9UJH7jvsf_F1KvGFW,1.09513713207e-05,0.0,0.0,4718.4908537401125,1.09513713207e-05,54886000.0,5000.0,0.0,0.09,21.018079856029708,23403.00107201932,2001.7763980772345,45.2,60.0,6,1,0.1671413363988392
0_bhQVZgjCugWMG9pEwXw9,0.000139947923324,0.0,0.0,50324.86457247692,0.000139947923324,45809000.0,50000.00000000001,0.0,1.1,2147.509120365162,29323.235755938505,2233.519947961025,150.0,171.0,6,1,0.1631480305354587
0HTuUtZs545uGKs$A5rh8H,0.000139947923324,0.0,0.0,50324.86457247692,0.000139947923324,45809000.0,50000.00000000001,0.0,1.1,2319.488286105156,29323.235755938505,2233.441722046017,150.0,171.0,6,1,0.1643056483273257
2Ns51tDaPFg9tyFy4b8u2s,0.000139947923324,0.0,0.0,50324.86457247692,0.000139947923324,45809000.0,50000.00000000001,0.0,1.1,2233.441722046017,29323.235755938505,2147.509120365162,150.0,171.0,6,1,0.1636897292854501
3VnOQHA4vCjOAZ_ovCrVM8,0.000139947923324,0.0,0.0,50324.86457247692,0.000139947923324,45809000.0,50000.00000000001,0.0,1.1,2233.519947961025,29323.235755938505,2319.488286105156,150.0,171.0,6,1,0.1642272576166214
3oa$f$imn7bAlrrRdpNY5y,0.0001376000000002,0.0,0.0,39473.1443172886,0.0001376000000002,36544000.0,39000.0,0.0,1.08,1746.676403221894,19421.00387380689,2829.5923448383496,80.0,270.0,8,1,0.1817258695463615
2LGkYGSD13UgpIjM1MkL0t,0.00013695756071,0.0,0.0,39193.09166180244,0.00013695756071,36505000.00000001,39000.0,0.0,1.07,1747.095686404588,23423.62573096164,2829.5923448383496,80.0,265.0,8,1,0.177018029377048
14g914_On2UfkxDpsCUVAQ,0.00013695756071,0.0,0.0,39193.09166180244,0.00013695756071,36505000.00000001,39000.0,0.0,1.07,1747.095686404588,23423.62573096164,1637.4898795721608,80.0,265.0,8,1,0.1771014098443074
0TNQ_t19XEYuY$pyF9BkTS,0.0001354187117132,0.0,0.0,38795.69002209265,0.0001354187117132,36554000.0,39000.0,0.0,1.06,1637.5069836451069,19420.579881659905,2720.286901208623,80.0,265.0,8,1,0.1810399488337231
1egud5dwH47fYAnqB3rfug,0.0001354187117132,0.0,0.0,38795.69002209265,0.0001354187117132,36554000.0,39000.0,0.0,1.06,2829.492967041343,19420.579881659905,1746.7395309067388,80.0,265.0,8,1,0.1851142282673145
3MljWz5uT8cg0CccAwW3QW,0.0001354187117132,0.0,0.0,38795.69002209265,0.0001354187117132,36554000.0,39000.0,0.0,1.06,1637.5069836451069,19420.579881659905,1746.7395309067388,80.0,265.0,8,1,0.1839542289638389
2jg4pOVh13fh8g79cTcybi,0.0001354187117132,0.0,0.0,38795.69002209265,0.0001354187117132,36554000.0,39000.0,0.0,1.06,2829.492967041343,19420.579881659905,2720.286901208623,80.0,265.0,8,1,0.1834662008794754
3fBR3wRd9FLPpaOPcj5Tao,0.0004991999999999,3.9187199999998494,142399.9999999946,142399.9999999946,0.0004991999999999,36338000.0,142000.00000000003,0.0,3.92,2837.4999994410687,19185.003296359107,2233.519947961025,60.0,1040.0,8,1,0.1408036083523297
26Rz9$aHn3mBOFF6vR8voN,0.0004991999999999,3.9187199999998494,142399.9999999946,142399.9999999946,0.0004991999999999,36338000.0,142000.00000000003,0.0,3.92,1629.499999993511,19185.003296359107,2233.519947961025,60.0,1040.0,8,1,0.1462421832917498
2iz_dcRHnFYxhafuS5aYW4,0.0001328,0.0,0.0,38117.92093042686,0.0001328,36565000.00000001,38000.0,0.0,1.04,1637.4898795721608,23421.578313256217,2720.286901208623,80.0,260.0,8,1,0.1734217733522081
13IzaFZPrEdQaR1L7Gx8Mf,0.0001328,0.0,0.0,38117.92093042686,0.0001328,36565000.00000001,38000.0,0.0,1.04,2829.5923448383496,23421.578313256217,2720.286901208623,80.0,260.0,8,1,0.1758927866387371
3e3bly0IX0fgALH59v8igY,0.0004949995004723,0.0,0.0,334681.329866701,0.0004949995004723,86131000.0,335000.0,0.0,3.89,1420.0042368193074,7279.116290952239,662.0124277590228,400.0,450.0,3,-1,-0.0131037723601644
22bUBkM3z39xk61JD5H8pw,0.0001079884917927,0.0,0.0,40349.66357283792,0.0001079884917927,47598000.00000001,40000.05955373641,0.0,0.8500000000000001,2233.441722046017,29313.465676658176,2127.9823452550286,70.0,70.0,160,1,0.0837104873399738
2MPBeU9NrDtPUT4IQSeyc2,0.0001079884917927,0.0,0.0,40349.66357283792,0.0001079884917927,47598000.00000001,40000.05955373641,0.0,0.8500000000000001,2233.519947961025,29313.465676658176,2339.0232959173563,70.0,70.0,160,1,0.0867979103391926
0_zcUICbH6R92w8r12vJOG,0.0005880773965428,0.0,0.0,160126.59146304504,0.0005880773965428,34686000.0,160000.0,0.001,4.619999999999999,4576.470466755885,19472.011377483315,2233.519947961025,100.0,742.6,8,1,0.0785265065249587
3vh$lExc13pvQGiJ12YzNm,0.0005880773965428,0.0,0.0,160126.59146304504,0.0005880773965428,34686000.0,160000.0,0.001,4.619999999999999,-109.4704667658918,19472.011377483315,2233.519947961025,100.0,742.6,8,1,0.0866656281670786
0rQ3FETLrDLAEashYG0n1c,0.0005880773965428,0.0,0.0,160126.59146304504,0.0005880773965428,34686000.0,160000.0,0.001,4.619999999999999,-109.4704667658918,23472.01137747689,2233.519947961025,100.0,742.6,8,1,0.0830475108514001
3Vv2HgeI92w9za227kzBup,0.0004119507116656,0.0,0.0,112574.9203359648,0.0004119507116656,34812000.0,113000.0,0.0,3.23,-609.7804665242198,23472.01137747689,2233.519947961025,100.0,522.6,8,1,0.1324350623073635
0FIhMfHTj7ax4MJ4D74LUx,0.0004119507116656,0.0,0.0,112574.9203359648,0.0004119507116656,34812000.0,113000.0,0.0,3.23,-609.7804665242198,19472.011377483315,2233.519947961025,100.0,522.6,8,1,0.1348319280315963
1gmtw9DJr7kg0LA4RtwBTp,0.0004119507116656,0.0,0.0,112574.9203359648,0.0004119507116656,34812000.0,113000.0,0.0,3.23,5076.780466514205,19472.011377483315,2233.519947961025,100.0,522.6,8,1,0.1295902118971201
2goWry2Nv5merxOau3wXmK,0.000139168998108,0.0,0.0,39870.77932193845,0.000139168998108,36496000.00000001,40000.05955373641,0.0,1.09,2719.9434108315577,19421.483074025185,1637.4898795721608,80.0,270.0,8,1,0.1829647587472676
1TrpLf_mzEyh3eSWr14tcb,0.000139168998108,0.0,0.0,39870.77932193845,0.000139168998108,36496000.00000001,40000.05955373641,0.0,1.09,2719.9434108315577,19421.483074025185,2829.5923448383496,80.0,270.0,8,1,0.1828007222427907
0i3AmeGrf0LO4rxO7QwzSs,5.79997522681e-05,0.0,0.0,17630.91839584198,5.79997522681e-05,38724000.00000001,18000.000000000004,0.0,0.46,2728.1641998164946,24332.32796883809,1637.5069836451069,60.0,145.0,8,1,0.1887148668121041
3yl3W407L1xgGV0elY0ufo,5.79997522681e-05,0.0,0.0,17630.91839584198,5.79997522681e-05,38724000.00000001,18000.000000000004,0.0,0.46,2728.1641998164946,24332.32796883809,2829.492967041343,60.0,145.0,8,1,0.1896675346282521
05gQapjszFlQ7j$6uebRIa,1.51955378497e-05,0.0,0.0,5256.027537822103,1.51955378497e-05,44063000.00000001,5000.0,0.0,0.12,2829.5923448383496,24281.805589732736,1731.7264548818384,40.0,60.0,8,1,0.1913436323319362
2ZyM9VOsb1uxxDrgMCy7eu,1.51955378497e-05,0.0,0.0,5256.027537822103,1.51955378497e-05,44063000.00000001,5000.0,0.0,0.12,2829.5923448383496,24281.805589732736,2735.283483525423,40.0,60.0,8,1,0.1904552795272544
1wA$fW9NzCDQDQhcHEZCl8,0.000139168998108,0.0,0.0,39870.77932193845,0.000139168998108,36495000.00000001,40000.05955373641,0.0,1.09,1747.095686404588,19421.483074025185,1637.5069836451069,80.0,270.0,8,1,0.1822796865139257
0dTeavnYv2XA6fJgKWwX_z,0.000134940813174,1.05928538341776,69514.96814490716,72087.52213773842,0.000134940813174,64887000.0,72000.00000000001,0.0,1.07,472.8515676300132,19670.53289010728,1868.331455078972,35.0,511.1,35,1,0.1595135562864937
3R_xeB7RvDhfdZrhgU3b31,0.000134940813174,1.05928538341776,69514.96814490716,72087.52213773842,0.000134940813174,64887000.0,72000.00000000001,0.0,1.07,472.8515676300132,23670.532890106777,1868.331455078972,35.0,511.1,35,1,0.1628720139798516
