"GUID","Product Name","Product Description","NetVolume (m³)","NetWeight (kg)","OuterSurfaceArea (mm²)","Area (mm²)","Volume (m³)","Area per tons (mm²)","Net surface area (mm²)","Volume (m³)","Weight (kg)","CenterOfGravityX (mm)","CenterOfGravityZ (mm)","CenterOfGravityY (mm)","Height (mm)","Length (mm)","Width (mm)"
"0pPTjQyWv9cQin$pNJJsTg","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2829.492967041343","19904.960210426958","2233.2840436663078","24","24","8"
"1spov1m$P8APgcgAtncEsv","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2829.492967041343","20930.023338952953","2233.6277641273978","24","24","8"
"2LNQ$tMdbAkAbr16lFAIFj","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2829.492967041343","23904.535515694246","2232.972524454798","24","24","8"
"20HeeRnbX2h8OguZhKopu6","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","2233.0044068823972","22869.54700346815","2829.492967041343","24","24","8"
"26$jwYnsb3AfGtsmVUZOIM","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","1637.5069836451069","20930.023338952953","2233.441722046017","24","24","8"
"0dkpE2BeX8ngBXW0VjXEFI","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","1637.5069836451069","21899.91331947736","2233.441722046017","24","24","8"
"2tGLC$xZb8Wh4KF5O_UPw8","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53495000.00000001","1000.0000000000001","0","0.03","1638.9376875117468","23904.70378892165","2233.8301214170833","24","24","8"
"123SJZQ$j5mQWUbZp7qWRX","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","3931.18435443749","5995.894415957945","589.8150491204786","100","360","8"
"3nbcZraPzDR98CtML2eDbr","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","4147.184949312434","2995.8944156923626","265.8156463678117","100","360","8"
"10zF1gQ1jB4g12uRTNCjVI","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","1683.5001035270022","18499.999284745158","1629.499999993511","100","360","8"
"23rmkcPnv6PRANxh5r$zu2","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","4147.184949312434","2995.8944156923626","4201.184352997279","100","360","8"
"1VSY$pIyzBuQnxuMZ1OAyc","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","3391.1845834680403","11995.889706018306","1129.814866312187","100","360","8"
"2h9mzc8K92BRD_YbCZDU0f","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","589.8150491204786","5995.894415957945","535.8156450746343","100","360","8"
"1JAydw8m93gw29DumiBjXP","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","3337.1800744065076","11995.889706018306","1075.8158976586944","100","360","8"
"27VWdCq454$BjFgr7zyARk","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","3877.184950807142","5995.894415957945","3931.18435443749","100","360","8"
"3KADUUNxj1tvFio$tIJhWr","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","4417.184949308753","-4.184353636498997","-4.184353636498997","100","360","8"
"0lKIDfyuT2FhkOoX0iHtWL","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","1129.814866312187","11995.889706018306","1075.8158976586944","100","360","8"
"0Sbc7snVbF6QiFxb8F5hsJ","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","2783.500103527003","18499.999284745158","1629.499999993511","100","360","8"
"2M55JPhkjCTgGRSnRySAbZ","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","2783.4994019270384","18499.999284745158","2837.4999994410687","100","360","8"
"33Fwg1xgvFaPwmvlURkq4n","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","1683.4998991450777","18499.999284745158","2837.4999994410687","100","360","8"
"3BbsMI2_v1pwlgtr_xrQ5B","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","4471.184354516511","-4.184353636498997","4417.184949308753","100","360","8"
"16Dq8RfZL4eeU3_GF4CLQ9","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","49.81505062625943","-4.184353636498997","4471.184354516511","100","360","8"
"1tqC06bSr8WwBaoFzOhJrV","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","-4.184353636498997","-4.184353636498997","49.81505062625943","100","360","8"
"2fcCOw8Br8yO0IxGSFxjpC","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","4471.184354516511","-4.184353636498997","49.81505062625943","100","360","8"
"2_qu11Wc5B$PIweFQlKtWE","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","-4.184353636498997","-4.184353636498997","4417.184949308753","100","360","8"
"3notIippLDR90SbiGL2392","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","49.81505062625943","-4.184353636498997","-4.184353636498997","100","360","8"
"3tQdVR$dT3jB9IXUN8jeXX","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","4417.184949308753","-4.184353636498997","4471.184354516511","100","360","8"
"1shmRxrh90tPBCbz8x_OUi","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","319.8150506315614","2995.8944156923626","4201.184352997279","100","360","8"
"2IrdoSjrP3tQWbDwy0cLW$","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","319.8150506315614","2995.8944156923626","265.8156463678117","100","360","8"
"1QUR2DPcH1URpso5xyOL8$","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","265.8156463678117","2995.8944156923626","4147.184949312434","100","360","8"
"3vt1Jl5fnE8OTp9uJgAaRw","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","4201.184352997279","2995.8944156923626","319.8150506315614","100","360","8"
"0$qyoLnjP3QxCbOK5ltP3G","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","1129.814866312187","11995.889706018306","3391.1845834680403","100","360","8"
"38vVEAP_T0vhiMA_5Ydog1","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","1075.8158976586944","11995.889706018306","1129.814866312187","100","360","8"
"2dQB9ev$57nOJl5mfWjon7","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","3877.184950807142","5995.894415957945","535.8156450746343","100","360","8"
"3nAK9byLz1bBN8hPJ08NpT","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","535.8156450746343","5995.894415957945","3877.184950807142","100","360","8"
"0LtHGoB_93j961R1wzc_18","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","589.8150491204786","5995.894415957945","3931.18435443749","100","360","8"
"2Qjvr5p05CaA$ba7$rx_WN","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","1075.8158976586944","11995.889706018306","3337.1800744065076","100","360","8"
"2wCMFNHbH5oRJ5x8r0jbWh","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","3337.1800744065076","11995.889706018306","3391.1845834680403","100","360","8"
"1aIruUo1TDo8TLeGJrStcN","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","3391.1845834680403","11995.889706018306","3337.1800744065076","100","360","8"
"2yMFX9kd92h9jXc_k63M7h","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","3931.18435443749","5995.894415957945","3877.184950807142","100","360","8"
"2ysP5XLNP3aP8YFuOWq$tg","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","265.8156463678117","2995.8944156923626","319.8150506315614","100","360","8"
"3QgTxd8WP9jBtNb0l0xu4F","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","4201.184352997279","2995.8944156923626","4147.184949312434","100","360","8"
"07SqNiwrz0z9nuA2wFfSdT","PLATE","PL8*100","0.00028799656739244124","--","--","79359.12277814039","0.00028799656739244124","35103000","79000","0","2.27","535.8156450746343","5995.894415957945","589.8150491204786","100","360","8"
"2mrtUMC3z8ORc3PaI5uBiP","PLATE","PL8*80","0.0000512000024414351","--","--","15399.394469769797","0.0000512000024414351","38315000","15000","0","0.4","3391.6605458987196","11988.154906916703","3250.851980395419","80","100","8"
"0c0IYnW9j4zR4qxPHxXhh7","PLATE","PL8*80","0.0000512000024414351","--","--","15399.394469769797","0.0000512000024414351","38315000","15000","0","0.4","539.9482580261063","6037.75597351393","680.6118642696989","80","100","8"
"0nYhsCHd1CdvN9nmayZeGI","PLATE","PL8*80","0.0000512000024414351","--","--","15399.394469769797","0.0000512000024414351","38315000","15000","0","0.4","4330.873875209795","-11.850425985304328","4471.534899657103","80","100","8"
"0ocwu7e4b10PYUIMLydDlF","PLATE","PL8*80","0.0000512000024414351","--","--","15399.394469769797","0.0000512000024414351","38315000","15000","0","0.4","2837.4999994410687","18619.999951938946","2696.8333158558016","80","100","8"
"3QwOFm1brEEhg4nXQW_aAf","PLATE","PL8*80","0.0000512000024414351","--","--","15399.394469769797","0.0000512000024414351","38315000","15000","0","0.4","1629.499999993511","18620.00000249405","1770.1666683042583","80","100","8"
"1kqNs$RQXBrODXs99Qucqb","PLATE","PL8*80","0.0000512000024414351","--","--","15399.394469769797","0.0000512000024414351","38315000","15000","0","0.4","3927.0517465920016","6037.75597351393","3786.3881343040766","80","100","8"
"1p1vJshTHFu8zflNEXM0rR","PLATE","PL8*80","0.0000512000024414351","--","--","15399.394469769797","0.0000512000024414351","38315000","15000","0","0.4","136.14866385727316","-11.850425985304328","-4.527444255020469","80","100","8"
"3avLKnre136wrm3YZrLXbp","PLATE","PL8*80","0.0000512000024414351","--","--","15399.394469769797","0.0000512000024414351","38315000","15000","0","0.4","277.07908372033717","3117.139046620768","417.75263638215887","80","100","8"
"3AvQsyQ3D0MehlKaWsssAl","PLATE","PL8*80","0.0000512000024414351","--","--","15399.394469769797","0.0000512000024414351","38315000","15000","0","0.4","4189.920969290283","3117.139046620768","4049.247364718288","80","100","8"
"3Cxsn03tT5HPIXUep6cfDg","PLATE","PL8*80","0.0000512000024414351","--","--","15399.394469769797","0.0000512000024414351","38315000","15000","0","0.4","1075.3394582516971","11988.154906916703","1216.1480162409937","80","100","8"
"0hxnmNCUP5Kv7XSEFJtnyf","PLATE","PL6*180","0.0001603318218257482","--","--","57367.07079155748","0.0001603318218257482","45580000","57000.00000000001","0","1.26","-449.7403790425798","23475.343662122887","2089.4610819448703","179.7","180.3","6"
"2mjL8aWUr2GAlOwgpIJxig","PLATE","PL6*180","0.0001603318218257482","--","--","57367.07079155748","0.0001603318218257482","45580000","57000.00000000001","0","1.26","4916.740379038023","19475.343662130384","2089.4610819448703","179.7","180.3","6"
"2QkRsYHJbAD8HhScNy12Bn","PLATE","PL6*180","0.0001603318218257482","--","--","57367.07079155748","0.0001603318218257482","45580000","57000.00000000001","0","1.26","-449.7403790425798","23475.343662122887","2377.5569296194662","179.7","180.3","6"
"16KGaHC0DEEuLrKpbfeWYb","PLATE","PL6*180","0.0001603318218257482","--","--","57367.07079155748","0.0001603318218257482","45580000","57000.00000000001","0","1.26","-449.7403790425798","19475.343662130384","2089.4610819448703","179.7","180.3","6"
"1HpYTjtfD8bAyGRxmae8lW","PLATE","PL6*180","0.0001603318218257482","--","--","57367.07079155748","0.0001603318218257482","45580000","57000.00000000001","0","1.26","4916.740379038023","19475.343662130384","2377.5569296194662","179.7","180.3","6"
"0zxkqP0XP5WQdAiSwEzEMS","PLATE","PL6*180","0.0001603318218257482","--","--","57367.07079155748","0.0001603318218257482","45580000","57000.00000000001","0","1.26","-449.7403790425798","19475.343662130384","2377.5569296194662","179.7","180.3","6"
"1UHgCHLmzB5xF9daoQ8RUf","PLATE","PL6*200","0.0002521271506808188","--","--","88963.59536723192","0.0002521271506808188","44949000","88963.59536723192","0","1.98","3811.288224042201","7225.316270049744","2233.5199479610255","200.1","210","6"
"2zH7gsF1n28BPd70Q792hE","PLATE","PL6*200","0.0002521271506808188","--","--","88963.59536723192","0.0002521271506808188","44949000","88963.59536723192","0","1.98","2233.5199479610255","7225.316270049744","655.7117759155603","200.1","210","6"
"0NtrDsiFjDyBlrgx2xaIDP","PLATE","PL6*200","0.0002521271506808188","--","--","88963.59536723192","0.0002521271506808188","44949000","88963.59536723192","0","1.98","655.7117759155603","7225.316270049744","2233.441722046017","200.1","210","6"
"0wqyHub652SReqnkCqcXKS","PLATE","PL6*200","0.0002521271506808188","--","--","88963.59536723192","0.0002521271506808188","44949000","88963.59536723192","0","1.98","2233.441722046017","7225.316270049744","3811.288224042201","200.1","210","6"
"30i7gImwz41x7lCcQfHd$Y","PLATE","PL11*24","0.000004849364440540295","--","--","1705.7641445262573","0.000004849364440540295","44809000","2000.0000000000002","0","0.04","2233.5199479610255","20929.944131228098","1636.0069443959305","24","24","11"
"2PNOu6CAn0hQQDAqbzpYjx","PLATE","PL11*24","0.000004849364440540295","--","--","1705.7641445262573","0.000004849364440540295","44809000","2000.0000000000002","0","0.04","2233.980169454794","23904.470761955603","2829.5923448383496","24","24","11"
"28Z87SiYz3wg_szHrSMuWJ","PLATE","PL11*24","0.000004849364440540295","--","--","1705.7641445262573","0.000004849364440540295","44809000","2000.0000000000002","0","0.04","2233.441722046017","20930.023338952953","2830.9930556045497","24","24","11"
"3cA0fhz6n9gwnjAi0U0ytq","PLATE","PL11*24","0.000004849364440540295","--","--","1705.7641445262573","0.000004849364440540295","44809000","2000.0000000000002","0","0.04","2233.715956333692","19904.960210426958","2830.9930556045497","24","24","11"
"3HWCRCptTEhfkJi3ylJ6Mx","PLATE","PL11*24","0.000004849364440540295","--","--","1705.7641445262573","0.000004849364440540295","44809000","2000.0000000000002","0","0.04","2233.5199479610255","19904.960210426958","1636.0069443959305","24","24","11"
"1QBsaj3LHA5gMx0cmSoSaA","PLATE","PL11*24","0.000004849364440540295","--","--","1705.7641445262573","0.000004849364440540295","44809000","2000.0000000000002","0","0.04","2233.441722046017","23904.991975202407","1637.4898795721608","24","24","11"
"23wBWonR90fQwjKpp$Zn6l","PLATE","PL6*120","0.00007219133395611665","0.566701971555954","26706.966884631274","26706.966884631274","0.00007219133395611665","47127000.00000001","27000","0","0.5700000000000001","2233.441722046017","7242.296625825538","710.3202232375382","120","100.5","6"
"0ce6mcjwb80wybPnHcBz0K","PLATE","PL6*120","0.00007219133395611665","0.566701971555954","26706.966884631274","26706.966884631274","0.00007219133395611665","47127000.00000001","27000","0","0.5700000000000001","2233.5199479610255","7242.296625825538","3756.679776788671","120","100.5","6"
"1jG1w3moz41fZ5ldyB8vXg","PLATE","PL6*120","0.00007219133395611665","0.566701971555954","26706.966884631274","26706.966884631274","0.00007219133395611665","47127000.00000001","27000","0","0.5700000000000001","3756.679776788671","7242.296625825538","2233.441722046017","120","100.5","6"
"0Pwb5BacDByfoVyr89gYX8","PLATE","PL6*120","0.00007219133395611665","0.566701971555954","26706.966884631274","26706.966884631274","0.00007219133395611665","47127000.00000001","27000","0","0.5700000000000001","710.3202232375382","7242.296625825538","2233.5199479610255","120","100.5","6"
"13yrmFGWj8SQt2YkAqN8$v","PLATE","PL8*80","0.000133760000000001","--","--","38388.957561107345","0.000133760000000001","36560000.00000001","38000","0","1.05","1638.9376875117468","23420.72169059181","1745.3295309067387","80","262","8"
"1agqHuApLEzhn9TTndIEA9","PLATE","PL8*80","0.000133760000000001","--","--","38388.957561107345","0.000133760000000001","36560000.00000001","38000","0","1.05","2829.5923448383496","23420.72169059181","1746.7395309067388","80","262","8"
"0UK4Hck9LEShFLIWnbPR7F","PLATE","PL6*210","0.0003528001538087346","--","--","123480.0523682104","0.0003528001538087346","44586000","123000.00000000001","0","2.77","2233.441722046017","1229.3682082646048","4350.896573605234","210","280","6"
"2DDCPijOf10AXwocUOYSh7","PLATE","PL6*210","0.0003528001538087346","--","--","123480.0523682104","0.0003528001538087346","44586000","123000.00000000001","0","2.77","4350.896573605234","1229.3682082646048","2233.5199479610255","210","280","6"
"28S_rxGVz71BSUx96fBqcS","PLATE","PL6*210","0.0003528001538087346","--","--","123480.0523682104","0.0003528001538087346","44586000","123000.00000000001","0","2.77","2233.5199479610255","1229.3682082646048","116.10342745889012","210","280","6"
"2ZU2kCwOz80w7$Jq0mfKW3","PLATE","PL6*210","0.0003528001538087346","--","--","123480.0523682104","0.0003528001538087346","44586000","123000.00000000001","0","2.77","116.10342745889012","1229.3682082646048","2233.441722046017","210","280","6"
"0R3puD8vf0PhpWkGlAF4IJ","PLATE","PL8*40","0.000041599999999999995","--","--","13120","0.000041599999999999995","40176000.00000001","13000.000000000002","0","0.32999999999999996","1637.5069836451069","22385.0000000017","2733.49810864689","40","130","8"
"3KNDDJkmP13RBaA6luHnWN","PLATE","PL8*40","0.000041599999999999995","--","--","13120","0.000041599999999999995","40176000.00000001","13000.000000000002","0","0.32999999999999996","1637.5069836451069","22385.0000000017","1733.50189135311","40","130","8"
"3O5cWpm_PDRP8FcIOeXxAQ","PLATE","PL8*40","0.000041599999999999995","--","--","13120","0.000041599999999999995","40176000.00000001","13000.000000000002","0","0.32999999999999996","2733.50189147853","21414.9999999615","1637.4898795721608","40","130","8"
"0Rgh4Slnz5jPUUZXZiKfT_","PLATE","PL8*40","0.000041599999999999995","--","--","13120","0.000041599999999999995","40176000.00000001","13000.000000000002","0","0.32999999999999996","1733.50189135311","21415.0000000001","1637.4898795721608","40","130","8"
"2dE3unJqX3CgPqR7UrWNfx","PLATE","PL8*40","0.000041599999999999995","--","--","13120","0.000041599999999999995","40176000.00000001","13000.000000000002","0","0.32999999999999996","1637.5069836451069","21415.0000000001","1733.50189135311","40","130","8"
"14lzUZNQz8Pf3cq$7dM5EE","PLATE","PL8*40","0.000041599999999999995","--","--","13120","0.000041599999999999995","40176000.00000001","13000.000000000002","0","0.32999999999999996","1637.5069836451069","21415.0000000001","2733.50189147853","40","130","8"
"14nCp_P2bByuPHW8UTWNjl","PLATE","PL8*40","0.000041599999999999995","--","--","13120","0.000041599999999999995","40176000.00000001","13000.000000000002","0","0.32999999999999996","2829.492967041343","21415.0000000001","1733.50189135311","40","130","8"
"3iFiA0ljjFEBpC5H6bmlWJ","PLATE","PL8*40","0.000041599999999999995","--","--","13120","0.000041599999999999995","40176000.00000001","13000.000000000002","0","0.32999999999999996","2829.492967041343","21415.0000000001","2733.50189147853","40","130","8"
"0jKed6dWz7oAxLj1Jke$il","PLATE","PL8*40","0.000041599999999999995","--","--","13120","0.000041599999999999995","40176000.00000001","13000.000000000002","0","0.32999999999999996","1733.4183584051345","22385.0000000017","2829.492967041343","40","130","8"
"12$L0DC252iAi9AnaAb4rQ","PLATE","PL8*40","0.000041599999999999995","--","--","13120","0.000041599999999999995","40176000.00000001","13000.000000000002","0","0.32999999999999996","1733.4183584051345","21415.0000000001","2829.492967041343","40","130","8"
"2uwVoKQ6jA8OTF0Vse43Qo","PLATE","PL8*40","0.000041599999999999995","--","--","13120","0.000041599999999999995","40176000.00000001","13000.000000000002","0","0.32999999999999996","2733.49810864689","22384.999999966298","1637.5069836451069","40","130","8"
"3_rhGZ$Kb0jxfRMTymlLct","PLATE","PL8*40","0.000041599999999999995","--","--","13120","0.000041599999999999995","40176000.00000001","13000.000000000002","0","0.32999999999999996","2829.492967041343","22385.0000000017","1733.50189135311","40","130","8"
"1Y_6Q6uebFxwCHSAi7Y1mi","PLATE","PL8*40","0.000041599999999999995","--","--","13120","0.000041599999999999995","40176000.00000001","13000.000000000002","0","0.32999999999999996","1733.4183584051345","22385.0000000017","1637.5069836451069","40","130","8"
"2K255N5gnCrgtZ9mxLllUl","PLATE","PL8*40","0.000041599999999999995","--","--","13120","0.000041599999999999995","40176000.00000001","13000.000000000002","0","0.32999999999999996","2829.492967041343","22385.0000000017","2733.50189147853","40","130","8"
"18b7nIBgnEfvQ_1ocyAxLK","PLATE","PL8*40","0.000041599999999999995","--","--","13120","0.000041599999999999995","40176000.00000001","13000.000000000002","0","0.32999999999999996","2733.49810864689","21414.9999999615","2829.492967041343","40","130","8"
"0kzK1HQEX5fx4FmjNfUN1k","PLATE","PL8*40","0.000041599999999999995","--","--","13120","0.000041599999999999995","40176000.00000001","13000.000000000002","0","0.32999999999999996","2733.49810864689","22384.999999966298","2829.492967041343","40","130","8"
"2XNI$GMkf1O9ppGaNGwO$5","PLATE","PL6*210","0.00028980173667226704","--","--","101880.59408809931","0.00028980173667226704","44784000","102000.00000000001","0","2.27","2233.5199479610255","4225.647023038273","4081.991909808094","210","230","6"
"2CrwwnJ_X3r89aZC5FCAVa","PLATE","PL6*210","0.00028980173667226704","--","--","101880.59408809931","0.00028980173667226704","44784000","102000.00000000001","0","2.27","2233.441722046017","4225.647023038273","385.00809013986714","210","230","6"
"0K5ggBKTr4GA7eaPkjv1nI","PLATE","PL6*210","0.00028980173667226704","--","--","101880.59408809931","0.00028980173667226704","44784000","102000.00000000001","0","2.27","385.00809013986714","4225.647023038273","2233.5199479610255","210","230","6"
"2_YOZjuOP5uOPymsKbXlhh","PLATE","PL6*210","0.00028980173667226704","--","--","101880.59408809931","0.00028980173667226704","44784000","102000.00000000001","0","2.27","4081.991909808094","4225.647023038273","2233.441722046017","210","230","6"
"2THB1AKgH1XAkqlAqriWtH","PLATE","PL8*80","0.00013695756071007605","--","--","39200.99711798136","0.00013695756071007605","36504000","39000","0","1.07","2719.8918711043743","23423.625730961634","1637.4898795721608","80","265","8"
"2mzqIk$1r8$v0N78N$oHtF","PLATE","PL8*80","0.00013695756071007605","--","--","39200.99711798136","0.00013695756071007605","36504000","39000","0","1.07","2719.8918711043743","23423.625730961634","2829.5923448383496","80","265","8"
"3SB3qB9Sz6VeE7Umry6fLz","PLATE","PL8*100","0.0003199961884871661","--","--","87999.02806427969","0.0003199961884871661","35032000.00000001","87999.02806427969","0","2.51","2837.4999994410687","18519.999162385197","2783.500103527003","100","400","8"
"0YJ$wZb8z2mgODEUPIbPJw","PLATE","PL8*100","0.0003199961884871661","--","--","87999.02806427969","0.0003199961884871661","35032000.00000001","87999.02806427969","0","2.51","1629.499999993511","18519.999162385197","1683.4998991450777","100","400","8"
"25DkjCbtj1tPdVch9YTBvY","PLATE","PL8*100","0.0003199961884871661","--","--","87999.02806427969","0.0003199961884871661","35032000.00000001","87999.02806427969","0","2.51","2837.4999994410687","18519.999162385197","1683.5001035270022","100","400","8"
"250cY9h3zFzhlefE54XZOU","PLATE","PL8*100","0.0003199961884871661","--","--","87999.02806427969","0.0003199961884871661","35032000.00000001","87999.02806427969","0","2.51","1629.5","18519.999162385197","2783.4994019270384","100","400","8"
"13g3Gh6jT6i8JSFsT330mR","PLATE","PL8*40","0.00007999999999990361","--","--","24639.999999975127","0.00007999999999990361","39236000.00000001","25000.000000000004","0","0.63","1637.5069836451069","20383.00000000315","2733.50189147853","40","250","8"
"15O2m3duTBteUY_zG$3da1","PLATE","PL8*40","0.00007999999999990361","--","--","24639.999999975127","0.00007999999999990361","39236000.00000001","25000.000000000004","0","0.63","2829.492967041343","20383.00000000315","1733.50189135311","40","250","8"
"2wURpYelHCcuyov0JYTaAQ","PLATE","PL8*40","0.00007999999999990361","--","--","24639.999999975127","0.00007999999999990361","39236000.00000001","25000.000000000004","0","0.63","1637.5069836451069","20383.00000000315","1733.50189135311","40","250","8"
"2_xmI_IbX1xPBA3eeiRf7l","PLATE","PL8*40","0.00007999999999990361","--","--","24639.999999975127","0.00007999999999990361","39236000.00000001","25000.000000000004","0","0.63","2829.492967041343","20383.00000000315","2733.50189147853","40","250","8"
"3pHoszDPf09Qt5cmzYwqF0","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53497000","1000.0000000000001","0","0.03","2233.441722046017","9526.75888230669","3605.2058431254577","24","24","8"
"0ohzyfUurDL9NTyskw$Ii$","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53497000","1000.0000000000001","0","0.03","995.7067742711192","11013.598917059291","2233.37352568765","24","24","8"
"0lk5ITqeL2Ff5j7gY7ey8T","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53497000","1000.0000000000001","0","0.03","2233.37352568765","11013.598917059291","3471.293225696588","24","24","8"
"21FU_pbsb86B56Qbe4OarS","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53497000","1000.0000000000001","0","0.03","3605.2058431254577","9526.75888230669","2233.5199479610255","24","24","8"
"2dFyMIwAX8IA7oCkDqH_2a","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53497000","1000.0000000000001","0","0.03","2233.5199479610255","9526.75888230669","861.7941568278894","24","24","8"
"0RsJz0SO53GRo7ZUR0NY7t","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53497000","1000.0000000000001","0","0.03","2233.6277641273978","11013.598917059291","995.7067742711192","24","24","8"
"1sFnFf$ab4PBTrD7OO3C_U","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53497000","1000.0000000000001","0","0.03","861.7941568278894","9526.75888230669","2233.441722046017","24","24","8"
"1cBFci7Xr8DegfNxHS6DSw","PLATE","PL8*24","0.000003526810466863371","--","--","1481.0199704601403","0.000003526810466863371","53497000","1000.0000000000001","0","0.03","3471.293225696588","11013.598917059291","2233.6277641273978","24","24","8"
"0KPDpnef56UwwBsbvr2hy5","PLATE","PL6*50","0.00001649852409758947","--","--","7056.263952928822","0.00001649852409758947","54483000","7000.000000000001","0","0.13","3956.391709300312","19403.001072019164","2572.444620037616","50","110","6"
"33Ct7kStX5e8acvj7JfwkI","PLATE","PL6*50","0.00001649852409758947","--","--","7056.263952928822","0.00001649852409758947","54483000","7000.000000000001","0","0.13","510.6082906996824","19403.001072019164","2572.444620037616","50","110","6"
